ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,ZIM_LANG,ZIM_CODE,ARA_LANG,ARA_CODE,PST_LANG,PST_CODE,WHG,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2019-12-31,Z31122019,Seefeld,R00081,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,5.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,81
2019-12-31,Z31122019,Wollishofen,R00021,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,209.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,21
2019-12-31,Z31122019,Enge,R00024,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,67.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,24
2019-12-31,Z31122019,Gewerbeschule,R00051,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,10.0,Kreis 5 (ab 1915),R00800,2019-12-31,2019-12-31,2019,51
2019-12-31,Z31122019,Höngg,R00101,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 10 (ab 1934),R01500,2019-12-31,2019-12-31,2019,101
2019-12-31,Z31122019,Oberstrass,R00063,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 6 (ab 1934),R01200,2019-12-31,2019-12-31,2019,63
2019-12-31,Z31122019,Friesenberg,R00033,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,33
2019-12-31,Z31122019,Enge,R00024,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,24
2019-12-31,Z31122019,Saatlen,R00121,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,121
2019-12-31,Z31122019,Fluntern,R00071,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,71
2019-12-31,Z31122019,Oerlikon,R00115,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,5.0,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,115
2019-12-31,Z31122019,Schwamendingen-Mitte,R00122,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,4.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,122
2019-12-31,Z31122019,Affoltern,R00111,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,133.0,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,111
2019-12-31,Z31122019,Langstrasse,R00042,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,42
2019-12-31,Z31122019,Hard,R00044,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,44
2019-12-31,Z31122019,Weinegg,R00083,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,83
2019-12-31,Z31122019,Werd,R00041,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,37.0,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,41
2019-12-31,Z31122019,Gewerbeschule,R00051,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 5 (ab 1915),R00800,2019-12-31,2019-12-31,2019,51
2019-12-31,Z31122019,Leimbach,R00023,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,23
2019-12-31,Z31122019,Sihlfeld,R00034,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,34
2019-12-31,Z31122019,Gewerbeschule,R00051,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,6.0,Kreis 5 (ab 1915),R00800,2019-12-31,2019-12-31,2019,51
2019-12-31,Z31122019,Hirzenbach,R00123,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,65.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,123
2019-12-31,Z31122019,Wipkingen,R00102,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,6.0,Kreis 10 (ab 1934),R01500,2019-12-31,2019-12-31,2019,102
2019-12-31,Z31122019,Hirslanden,R00073,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,73
2019-12-31,Z31122019,Hard,R00044,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 4 (ab 1915),R00700,2019-12-31,2019-12-31,2019,44
2019-12-31,Z31122019,Seefeld,R00081,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,81
2019-12-31,Z31122019,Unterstrass,R00061,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 6 (ab 1934),R01200,2019-12-31,2019-12-31,2019,61
2019-12-31,Z31122019,Hirzenbach,R00123,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,27.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,123
2019-12-31,Z31122019,Friesenberg,R00033,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,17.0,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,33
2019-12-31,Z31122019,Saatlen,R00121,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,121
2019-12-31,Z31122019,Leimbach,R00023,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,13.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,23
2019-12-31,Z31122019,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 9 (ab 1934),R01400,2019-12-31,2019-12-31,2019,91
2019-12-31,Z31122019,Mühlebach,R00082,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,9.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,82
2019-12-31,Z31122019,Mühlebach,R00082,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,82
2019-12-31,Z31122019,Weinegg,R00083,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,83
2019-12-31,Z31122019,Wollishofen,R00021,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,21
2019-12-31,Z31122019,Affoltern,R00111,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,46.0,Kreis 11 (ab 1970),R01800,2019-12-31,2019-12-31,2019,111
2019-12-31,Z31122019,Leimbach,R00023,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,23
2019-12-31,Z31122019,Alt-Wiedikon,R00031,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 3 (ab 1915),R00600,2019-12-31,2019-12-31,2019,31
2019-12-31,Z31122019,Seefeld,R00081,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,27.0,Kreis 8 (ab 1915),R01100,2019-12-31,2019-12-31,2019,81
2019-12-31,Z31122019,Enge,R00024,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 2 (ab 1893),R00200,2019-12-31,2019-12-31,2019,24
2019-12-31,Z31122019,Witikon,R00074,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,3.0,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,74
2019-12-31,Z31122019,Witikon,R00074,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,61.0,Kreis 7 (ab 1934),R01300,2019-12-31,2019-12-31,2019,74
2019-12-31,Z31122019,Saatlen,R00121,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2019-12-31,2019-12-31,2019,121
2019-12-31,Z31122019,Oberstrass,R00063,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,22.0,Kreis 6 (ab 1934),R01200,2019-12-31,2019-12-31,2019,63
2018-12-31,Z31122018,Altstetten,R00092,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,63.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Saatlen,R00121,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,1.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,121
2018-12-31,Z31122018,Alt-Wiedikon,R00031,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,21.0,Kreis 3 (ab 1915),R00600,2018-12-31,2018-12-31,2018,31
2018-12-31,Z31122018,Seebach,R00119,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,86.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,119
2018-12-31,Z31122018,Witikon,R00074,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,74
2018-12-31,Z31122018,Witikon,R00074,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,17.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,74
2018-12-31,Z31122018,Seebach,R00119,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,119
2018-12-31,Z31122018,Hottingen,R00072,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,72
2018-12-31,Z31122018,Gewerbeschule,R00051,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,51
2018-12-31,Z31122018,Höngg,R00101,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,101
2018-12-31,Z31122018,Weinegg,R00083,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,50.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,83
2018-12-31,Z31122018,Höngg,R00101,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,101
2018-12-31,Z31122018,Hottingen,R00072,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,5.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,72
2018-12-31,Z31122018,Saatlen,R00121,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,6.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,121
2018-12-31,Z31122018,Langstrasse,R00042,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,26.0,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,42
2018-12-31,Z31122018,Oberstrass,R00063,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Enge,R00024,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,13.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,24
2018-12-31,Z31122018,Gewerbeschule,R00051,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,18.0,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,51
2018-12-31,Z31122018,Oerlikon,R00115,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,115
2018-12-31,Z31122018,Oberstrass,R00063,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Wipkingen,R00102,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,102
2018-12-31,Z31122018,Unterstrass,R00061,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,112.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,61
2018-12-31,Z31122018,Albisrieden,R00091,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,53.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,91
2018-12-31,Z31122018,Werd,R00041,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,42.0,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,41
2018-12-31,Z31122018,Affoltern,R00111,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,10.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,111
2018-12-31,Z31122018,Leimbach,R00023,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,23
2018-12-31,Z31122018,Altstetten,R00092,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,32.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Hottingen,R00072,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,72
2018-12-31,Z31122018,Witikon,R00074,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,48.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,74
2018-12-31,Z31122018,Hottingen,R00072,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,16.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,72
2018-12-31,Z31122018,Weinegg,R00083,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,29.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,83
2018-12-31,Z31122018,Oberstrass,R00063,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Weinegg,R00083,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,83
2018-12-31,Z31122018,Seebach,R00119,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,272.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,119
2018-12-31,Z31122018,Affoltern,R00111,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,111
2018-12-31,Z31122018,Weinegg,R00083,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,13.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,83
2018-12-31,Z31122018,Altstetten,R00092,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,16.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Fluntern,R00071,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,9.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,71
2018-12-31,Z31122018,Hard,R00044,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,44
2018-12-31,Z31122018,Unterstrass,R00061,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,61
2018-12-31,Z31122018,Seefeld,R00081,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,10.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,81
2018-12-31,Z31122018,Enge,R00024,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,29.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,24
2018-12-31,Z31122018,Enge,R00024,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,24
2018-12-31,Z31122018,Oberstrass,R00063,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,18.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Wipkingen,R00102,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,102
2018-12-31,Z31122018,Oberstrass,R00063,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Unterstrass,R00061,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,54.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,61
2018-12-31,Z31122018,Seebach,R00119,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,60.0,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,119
2018-12-31,Z31122018,Langstrasse,R00042,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,53.0,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,42
2018-12-31,Z31122018,Oberstrass,R00063,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Schwamendingen-Mitte,R00122,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,10.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,122
2018-12-31,Z31122018,Altstetten,R00092,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Albisrieden,R00091,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,12.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,91
2018-12-31,Z31122018,Seefeld,R00081,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,63.0,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,81
2018-12-31,Z31122018,Enge,R00024,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,24
2018-12-31,Z31122018,Albisrieden,R00091,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,91
2018-12-31,Z31122018,Wollishofen,R00021,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,8.0,Kreis 2 (ab 1893),R00200,2018-12-31,2018-12-31,2018,21
2018-12-31,Z31122018,Oberstrass,R00063,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Altstetten,R00092,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Höngg,R00101,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,101
2018-12-31,Z31122018,Unterstrass,R00061,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,55.0,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,61
2018-12-31,Z31122018,Hirslanden,R00073,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,10.0,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,73
2018-12-31,Z31122018,Werd,R00041,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,41
