ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,QUARTIEREZH_LANG,QUARTIEREZH_CODE,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2010-12-31,Z31122010,Gartenstrasse,R3Z036,284.0,Veröffentlicht,Enge,R00024,Kreis 2 (ab 1893),R00200,2010-12-31,2010-12-31,2010,36
2010-12-31,Z31122010,Höfliweg,R3Z038,4099.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,38
2010-12-31,Z31122010,Goldbrunnenplatz,R3Z039,2250.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,39
2010-12-31,Z31122010,Gotthelfstrasse,R3Z040,1910.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,40
2010-12-31,Z31122010,Manesseplatz,R3Z041,3178.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,41
2010-12-31,Z31122010,Binz,R3Z042,2295.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,42
2010-12-31,Z31122010,Saalsporthalle,R3Z043,2256.0,Veröffentlicht,Alt-Wiedikon,R00031,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,43
2010-12-31,Z31122010,Heuried,R3Z044,1232.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,44
2010-12-31,Z31122010,Gehrenholz,R3Z045,2534.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,45
2010-12-31,Z31122010,Uetliberg,R3Z046,1747.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,46
2010-12-31,Z31122010,Strassenverkehrsamt,R3Z047,1459.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,47
2010-12-31,Z31122010,Albisgüetli,R3Z048,1628.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,48
2010-12-31,Z31122010,Triemli,R3Z049,1996.0,Veröffentlicht,Friesenberg,R00033,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,49
2010-12-31,Z31122010,Schaufelbergerstrasse,R3Z050,2729.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,50
2010-12-31,Z31122010,Friedhof Sihlfeld,R3Z051,1326.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,51
2010-12-31,Z31122010,Brahmsstrasse,R3Z052,2716.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,52
2010-12-31,Z31122010,Fritschistrasse,R3Z053,2737.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,53
2010-12-31,Z31122010,Idaplatz,R3Z054,3682.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,54
2010-12-31,Z31122010,Zwinglihaus,R3Z055,3446.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,55
2010-12-31,Z31122010,Bahnhof Wiedikon,R3Z056,1881.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,56
2010-12-31,Z31122010,Sihlhölzli,R3Z057,1598.0,Veröffentlicht,Sihlfeld,R00034,Kreis 3 (ab 1915),R00600,2010-12-31,2010-12-31,2010,57
2010-12-31,Z31122010,Kalkbreite,R3Z058,1710.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,58
2010-12-31,Z31122010,Werdplatz,R3Z059,823.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,59
2010-12-31,Z31122010,Schöntalstrasse,R3Z060,1634.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,60
2010-12-31,Z31122010,Schöneggplatz,R3Z061,2179.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,61
2010-12-31,Z31122010,Bäckeranlage,R3Z062,1245.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,62
2010-12-31,Z31122010,Wengi,R3Z063,2964.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,63
2010-12-31,Z31122010,Bezirksgebäude,R3Z064,324.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,64
2010-12-31,Z31122010,Volkshaus,R3Z065,2037.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,65
2010-12-31,Z31122010,Kaserne,R3Z066,1630.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,66
2010-12-31,Z31122010,Schlachthof,R3Z067,2188.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,67
2010-12-31,Z31122010,Hardau,R3Z068,3234.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,68
2010-12-31,Z31122010,Bullingerhof,R3Z069,3050.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,69
2010-12-31,Z31122010,Lochergut,R3Z070,1908.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,70
2010-12-31,Z31122010,Güterbahnhof,R3Z071,2503.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2010-12-31,2010-12-31,2010,71
2010-12-31,Z31122010,Josefswiese,R3Z072,2744.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,72
2010-12-31,Z31122010,Quellenstrasse,R3Z073,3566.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,73
2010-12-31,Z31122010,Kornhaus,R3Z074,705.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,74
2010-12-31,Z31122010,Berufsschulen,R3Z075,245.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,75
2010-12-31,Z31122010,Ackerstrasse,R3Z076,1509.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,76
2010-12-31,Z31122010,Konradstrasse,R3Z077,919.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,77
2010-12-31,Z31122010,Hardturm,R3Z078,959.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,78
2010-12-31,Z31122010,Technopark,R3Z079,854.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,79
2010-12-31,Z31122010,Neue Hard,R3Z080,1218.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,80
2010-12-31,Z31122010,KV-Business School,R3Z081,45.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2010-12-31,2010-12-31,2010,81
2010-12-31,Z31122010,Nordheim,R3Z082,538.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,82
2010-12-31,Z31122010,Kiefernweg,R3Z083,1680.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,83
2010-12-31,Z31122010,Allenmoos,R3Z084,766.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,84
2010-12-31,Z31122010,Radio-Studio,R3Z085,1212.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,85
2010-12-31,Z31122010,Steinkluppe,R3Z086,1891.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,86
2010-12-31,Z31122010,Seminarstrasse,R3Z087,1530.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,87
2010-12-31,Z31122010,Guggach,R3Z088,2526.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,88
2010-12-31,Z31122010,Scheuchzerstrasse,R3Z089,2945.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,89
2010-12-31,Z31122010,Irchel,R3Z090,1864.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,90
2010-12-31,Z31122010,Weinbergstrasse,R3Z091,1374.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,91
2010-12-31,Z31122010,Krone,R3Z092,2170.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,92
2010-12-31,Z31122010,Drahtschmidli,R3Z093,1132.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,93
2010-12-31,Z31122010,Beckenhof,R3Z094,1605.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,94
2010-12-31,Z31122010,Strickhof,R3Z095,367.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,95
2010-12-31,Z31122010,Letzistrasse,R3Z096,1772.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,96
2010-12-31,Z31122010,Riedtli,R3Z097,1738.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,97
2010-12-31,Z31122010,Culmannstrasse,R3Z098,2369.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,98
2010-12-31,Z31122010,Bolleystrasse,R3Z099,1392.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,99
2010-12-31,Z31122010,Rigiviertel,R3Z100,1875.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,100
2010-12-31,Z31122010,Rigiblick,R3Z101,718.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2010-12-31,2010-12-31,2010,101
2010-12-31,Z31122010,Susenberg,R3Z102,1641.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,102
2010-12-31,Z31122010,Keltenstrasse,R3Z103,987.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,103
2010-12-31,Z31122010,Toblerstrasse,R3Z104,1898.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,104
2010-12-31,Z31122010,Hochstrasse,R3Z105,1297.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,105
2010-12-31,Z31122010,Platte,R3Z106,1489.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,106
2010-12-31,Z31122010,Zoo,R3Z107,325.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,107
2010-12-31,Z31122010,Dolder,R3Z108,234.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,108
2010-12-31,Z31122010,Sonnenberg,R3Z109,736.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,109
2010-12-31,Z31122010,Doldertal,R3Z110,1138.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,110
2010-12-31,Z31122010,Kantonsschule,R3Z111,2509.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,111
2010-12-31,Z31122010,Merkurplatz,R3Z112,2431.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,112
2010-12-31,Z31122010,Carmenstrasse,R3Z113,1334.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,113
2010-12-31,Z31122010,Eidmattstrasse,R3Z114,2188.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,114
2010-12-31,Z31122010,Degenried,R3Z115,1416.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,115
2010-12-31,Z31122010,Klus,R3Z116,2305.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,116
2010-12-31,Z31122010,Hegibach,R3Z117,3277.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,117
2010-12-31,Z31122010,Buchzelgstrasse,R3Z118,2542.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,118
2010-12-31,Z31122010,Carl Spitteler-Strasse,R3Z119,2003.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,119
2010-12-31,Z31122010,Eierbrecht,R3Z120,1576.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,120
2010-12-31,Z31122010,Loorenstrasse,R3Z121,705.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,121
2010-12-31,Z31122010,Glockenacker,R3Z122,978.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,122
2010-12-31,Z31122010,Kienastenwies,R3Z123,1352.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,123
2010-12-31,Z31122010,Wiesliacher,R3Z124,1086.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2010-12-31,2010-12-31,2010,124
2010-12-31,Z31122010,Seebad Utoquai,R3Z125,1278.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,125
2010-12-31,Z31122010,Bellerive,R3Z126,1932.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,126
2010-12-31,Z31122010,Tiefenbrunnen,R3Z127,1630.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,127
2010-12-31,Z31122010,Kreuzstrasse,R3Z129,1960.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,129
2010-12-31,Z31122010,Gemeinschaftszentrum,R3Z130,932.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,130
2010-12-31,Z31122010,Wildbachstrasse,R3Z131,1818.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,131
2010-12-31,Z31122010,Mühle,R3Z132,969.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,132
2010-12-31,Z31122010,Neumünster,R3Z133,560.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,133
2010-12-31,Z31122010,Botanischer Garten,R3Z134,676.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,134
2010-12-31,Z31122010,Burghölzli,R3Z135,1757.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,135
2010-12-31,Z31122010,Rehalp,R3Z136,2006.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2010-12-31,2010-12-31,2010,136
2010-12-31,Z31122010,Brünneliacker,R3Z137,1114.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,137
2010-12-31,Z31122010,In den Rütenen,R3Z138,1481.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,138
2010-12-31,Z31122010,Bockhornstrasse,R3Z139,1277.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,139
2010-12-31,Z31122010,Zollfreilager,R3Z140,2339.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,140
2010-12-31,Z31122010,In der Ey,R3Z141,3341.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,141
2010-12-31,Z31122010,Mühlezelgstrasse,R3Z142,1900.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,142
2010-12-31,Z31122010,Letzigraben,R3Z143,1571.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,143
2010-12-31,Z31122010,Sackzelg,R3Z144,730.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,144
2010-12-31,Z31122010,Espenhof,R3Z145,4082.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,145
2010-12-31,Z31122010,Dunkelhölzli,R3Z146,2753.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,146
2010-12-31,Z31122010,Loogarten,R3Z147,2512.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,147
2010-12-31,Z31122010,Eichbühl,R3Z148,2113.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,148
2010-12-31,Z31122010,Buchlern,R3Z149,2705.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,149
2010-12-31,Z31122010,Dachslern,R3Z150,2166.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,150
2010-12-31,Z31122010,Bachmatt,R3Z151,2750.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,151
2010-12-31,Z31122010,Werdhölzli,R3Z152,1047.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,152
2010-12-31,Z31122010,Hardhof,R3Z153,190.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,153
2010-12-31,Z31122010,Altstetterplatz,R3Z154,1898.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,154
2010-12-31,Z31122010,Calanda,R3Z155,1649.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,155
2010-12-31,Z31122010,Zwyssig,R3Z156,1542.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,156
2010-12-31,Z31122010,Grimsel,R3Z157,1966.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,157
2010-12-31,Z31122010,Edelweiss,R3Z158,1435.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,158
2010-12-31,Z31122010,Letzigrund,R3Z159,2329.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,159
2010-12-31,Z31122010,Juchhof,R3Z160,925.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,160
2010-12-31,Z31122010,Grünaustrasse,R3Z161,2679.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2010-12-31,2010-12-31,2010,161
2010-12-31,Z31122010,Riedhof,R3Z162,3175.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,162
2010-12-31,Z31122010,Hönggerberg,R3Z163,2565.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,163
2010-12-31,Z31122010,Imbisbühlstrasse,R3Z164,2941.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,164
2010-12-31,Z31122010,Werdinsel,R3Z165,1895.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,165
2010-12-31,Z31122010,ETH Hönggerberg,R3Z166,13.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,166
2010-12-31,Z31122010,Bauherrenstrasse,R3Z167,1453.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,167
2010-12-31,Z31122010,Grossmannstrasse,R3Z168,2197.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,168
2010-12-31,Z31122010,Waidbad,R3Z169,1727.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,169
2010-12-31,Z31122010,Rütihof,R3Z170,3319.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,170
2010-12-31,Z31122010,Gsteigstrasse,R3Z171,1894.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,171
2010-12-31,Z31122010,Waidspital,R3Z172,1065.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,172
2010-12-31,Z31122010,Im Sydefädeli,R3Z173,3296.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,173
2010-12-31,Z31122010,Zschokkestrasse,R3Z174,1884.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,174
2010-12-31,Z31122010,Rosengartenstrasse,R3Z175,1542.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,175
2010-12-31,Z31122010,Röschibachstrasse,R3Z176,2806.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,176
2010-12-31,Z31122010,Schubertstrasse,R3Z177,2761.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,177
2010-12-31,Z31122010,Letten,R3Z178,2346.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2010-12-31,2010-12-31,2010,178
2010-12-31,Z31122010,Mühlacker,R3Z179,2631.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,179
2010-12-31,Z31122010,Holzerhurd,R3Z180,2040.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,180
2010-12-31,Z31122010,Zehntenhausplatz,R3Z181,3988.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,181
2010-12-31,Z31122010,Lerchenberg,R3Z182,6076.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,182
2010-12-31,Z31122010,Schützenmatt,R3Z183,1820.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,183
2010-12-31,Z31122010,Hürst,R3Z184,3011.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,184
2010-12-31,Z31122010,Reckenholz,R3Z185,3406.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,185
2010-12-31,Z31122010,Neu-Oerlikon,R3Z186,4860.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,186
2010-12-31,Z31122010,Holunderhof,R3Z187,1469.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,187
2010-12-31,Z31122010,Albin Zollinger-Platz,R3Z188,2804.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,188
2010-12-31,Z31122010,Marktplatz Oerlikon,R3Z189,1830.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,189
2010-12-31,Z31122010,Tramdepot,R3Z190,2105.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,190
2010-12-31,Z31122010,Messegelände,R3Z191,1518.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,191
2010-12-31,Z31122010,Magdalenenstrasse,R3Z192,1954.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,192
2010-12-31,Z31122010,Berninaplatz,R3Z193,2217.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2010-12-31,2010-12-31,2010,193
