ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
1964-12-31,Z31121964,Wipkingen,R00102,20749.0,Definitiv,Kreis 10 (ab 1934),R01500,1964-12-31,1964-12-31,1964,102
1964-12-31,Z31121964,Alt-Wiedikon,R00031,17351.0,Definitiv,Kreis 3 (ab 1915),R00600,1964-12-31,1964-12-31,1964,31
1964-12-31,Z31121964,Seefeld,R00081,9140.0,Definitiv,Kreis 8 (ab 1915),R01100,1964-12-31,1964-12-31,1964,81
1964-12-31,Z31121964,Unterstrass,R00061,29649.0,Definitiv,Kreis 6 (ab 1934),R01200,1964-12-31,1964-12-31,1964,61
1964-12-31,Z31121964,Weinegg,R00083,6787.0,Definitiv,Kreis 8 (ab 1915),R01100,1964-12-31,1964-12-31,1964,83
1964-12-31,Z31121964,City,R00014,2506.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1964-12-31,1964-12-31,1964,14
1964-12-31,Z31121964,Hirslanden,R00073,10736.0,Definitiv,Kreis 7 (ab 1934),R01300,1964-12-31,1964-12-31,1964,73
1963-12-31,Z31121963,Hard,R00044,14117.0,Definitiv,Kreis 4 (ab 1915),R00700,1963-12-31,1963-12-31,1963,44
1963-12-31,Z31121963,Fluntern,R00071,9855.0,Definitiv,Kreis 7 (ab 1934),R01300,1963-12-31,1963-12-31,1963,71
1963-12-31,Z31121963,Enge,R00024,13271.0,Definitiv,Kreis 2 (ab 1893),R00200,1963-12-31,1963-12-31,1963,24
1963-12-31,Z31121963,Oberstrass,R00063,14053.0,Definitiv,Kreis 6 (ab 1934),R01200,1963-12-31,1963-12-31,1963,63
1963-12-31,Z31121963,Witikon,R00074,4652.0,Definitiv,Kreis 7 (ab 1934),R01300,1963-12-31,1963-12-31,1963,74
1963-12-31,Z31121963,Altstetten,R00092,25530.0,Definitiv,Kreis 9 (ab 1934),R01400,1963-12-31,1963-12-31,1963,92
1963-12-31,Z31121963,Seefeld,R00081,9335.0,Definitiv,Kreis 8 (ab 1915),R01100,1963-12-31,1963-12-31,1963,81
1963-12-31,Z31121963,Hochschulen,R00012,1889.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1963-12-31,1963-12-31,1963,12
1963-12-31,Z31121963,Albisrieden,R00091,19492.0,Definitiv,Kreis 9 (ab 1934),R01400,1963-12-31,1963-12-31,1963,91
1963-12-31,Z31121963,Affoltern,R00111,15496.0,Definitiv,Kreis 11 (ab 1970),R01800,1963-12-31,1963-12-31,1963,111
1963-12-31,Z31121963,Friesenberg,R00033,9556.0,Definitiv,Kreis 3 (ab 1915),R00600,1963-12-31,1963-12-31,1963,33
1963-12-31,Z31121963,Gewerbeschule,R00051,12069.0,Definitiv,Kreis 5 (ab 1915),R00800,1963-12-31,1963-12-31,1963,51
1963-12-31,Z31121963,Hottingen,R00072,15562.0,Definitiv,Kreis 7 (ab 1934),R01300,1963-12-31,1963-12-31,1963,72
1963-12-31,Z31121963,Hirslanden,R00073,10919.0,Definitiv,Kreis 7 (ab 1934),R01300,1963-12-31,1963-12-31,1963,73
1963-12-31,Z31121963,Rathaus,R00011,6555.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1963-12-31,1963-12-31,1963,11
1963-12-31,Z31121963,Weinegg,R00083,6844.0,Definitiv,Kreis 8 (ab 1915),R01100,1963-12-31,1963-12-31,1963,83
1963-12-31,Z31121963,Werd,R00041,5820.0,Definitiv,Kreis 4 (ab 1915),R00700,1963-12-31,1963-12-31,1963,41
1963-12-31,Z31121963,Leimbach,R00023,3249.0,Definitiv,Kreis 2 (ab 1893),R00200,1963-12-31,1963-12-31,1963,23
1963-12-31,Z31121963,Unterstrass,R00061,30192.0,Definitiv,Kreis 6 (ab 1934),R01200,1963-12-31,1963-12-31,1963,61
1963-12-31,Z31121963,Seebach,R00119,18241.0,Definitiv,Kreis 11 (ab 1970),R01800,1963-12-31,1963-12-31,1963,119
1963-12-31,Z31121963,Sihlfeld,R00034,27926.0,Definitiv,Kreis 3 (ab 1915),R00600,1963-12-31,1963-12-31,1963,34
1963-12-31,Z31121963,Mühlebach,R00082,8647.0,Definitiv,Kreis 8 (ab 1915),R01100,1963-12-31,1963-12-31,1963,82
1963-12-31,Z31121963,Escher Wyss,R00052,2553.0,Definitiv,Kreis 5 (ab 1915),R00800,1963-12-31,1963-12-31,1963,52
1963-12-31,Z31121963,Lindenhof,R00013,2726.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1963-12-31,1963-12-31,1963,13
1963-12-31,Z31121963,City,R00014,2566.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1963-12-31,1963-12-31,1963,14
1963-12-31,Z31121963,Höngg,R00101,16599.0,Definitiv,Kreis 10 (ab 1934),R01500,1963-12-31,1963-12-31,1963,101
1963-12-31,Z31121963,Langstrasse,R00042,17284.0,Definitiv,Kreis 4 (ab 1915),R00700,1963-12-31,1963-12-31,1963,42
1963-12-31,Z31121963,Wollishofen,R00021,19578.0,Definitiv,Kreis 2 (ab 1893),R00200,1963-12-31,1963-12-31,1963,21
1963-12-31,Z31121963,Oerlikon,R00115,21968.0,Definitiv,Kreis 11 (ab 1970),R01800,1963-12-31,1963-12-31,1963,115
1963-12-31,Z31121963,Alt-Wiedikon,R00031,17533.0,Definitiv,Kreis 3 (ab 1915),R00600,1963-12-31,1963-12-31,1963,31
1963-12-31,Z31121963,Wipkingen,R00102,20936.0,Definitiv,Kreis 10 (ab 1934),R01500,1963-12-31,1963-12-31,1963,102
1962-12-31,Z31121962,Affoltern,R00111,15362.0,Definitiv,Kreis 11 (ab 1970),R01800,1962-12-31,1962-12-31,1962,111
1962-12-31,Z31121962,Alt-Wiedikon,R00031,17668.0,Definitiv,Kreis 3 (ab 1915),R00600,1962-12-31,1962-12-31,1962,31
1962-12-31,Z31121962,Enge,R00024,13443.0,Definitiv,Kreis 2 (ab 1893),R00200,1962-12-31,1962-12-31,1962,24
1962-12-31,Z31121962,Friesenberg,R00033,9562.0,Definitiv,Kreis 3 (ab 1915),R00600,1962-12-31,1962-12-31,1962,33
1962-12-31,Z31121962,Wollishofen,R00021,19734.0,Definitiv,Kreis 2 (ab 1893),R00200,1962-12-31,1962-12-31,1962,21
1962-12-31,Z31121962,Wipkingen,R00102,20971.0,Definitiv,Kreis 10 (ab 1934),R01500,1962-12-31,1962-12-31,1962,102
1962-12-31,Z31121962,Hottingen,R00072,15845.0,Definitiv,Kreis 7 (ab 1934),R01300,1962-12-31,1962-12-31,1962,72
1962-12-31,Z31121962,Höngg,R00101,15913.0,Definitiv,Kreis 10 (ab 1934),R01500,1962-12-31,1962-12-31,1962,101
1962-12-31,Z31121962,Hochschulen,R00012,1915.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1962-12-31,1962-12-31,1962,12
1962-12-31,Z31121962,Oerlikon,R00115,21931.0,Definitiv,Kreis 11 (ab 1970),R01800,1962-12-31,1962-12-31,1962,115
1962-12-31,Z31121962,Seefeld,R00081,9449.0,Definitiv,Kreis 8 (ab 1915),R01100,1962-12-31,1962-12-31,1962,81
1962-12-31,Z31121962,Hirslanden,R00073,10978.0,Definitiv,Kreis 7 (ab 1934),R01300,1962-12-31,1962-12-31,1962,73
1962-12-31,Z31121962,Rathaus,R00011,6588.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1962-12-31,1962-12-31,1962,11
1962-12-31,Z31121962,Lindenhof,R00013,2780.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1962-12-31,1962-12-31,1962,13
1962-12-31,Z31121962,Weinegg,R00083,6869.0,Definitiv,Kreis 8 (ab 1915),R01100,1962-12-31,1962-12-31,1962,83
1962-12-31,Z31121962,Albisrieden,R00091,19360.0,Definitiv,Kreis 9 (ab 1934),R01400,1962-12-31,1962-12-31,1962,91
1962-12-31,Z31121962,Oberstrass,R00063,14337.0,Definitiv,Kreis 6 (ab 1934),R01200,1962-12-31,1962-12-31,1962,63
1962-12-31,Z31121962,Escher Wyss,R00052,2515.0,Definitiv,Kreis 5 (ab 1915),R00800,1962-12-31,1962-12-31,1962,52
1962-12-31,Z31121962,City,R00014,2742.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1962-12-31,1962-12-31,1962,14
1962-12-31,Z31121962,Sihlfeld,R00034,27817.0,Definitiv,Kreis 3 (ab 1915),R00600,1962-12-31,1962-12-31,1962,34
1962-12-31,Z31121962,Unterstrass,R00061,30674.0,Definitiv,Kreis 6 (ab 1934),R01200,1962-12-31,1962-12-31,1962,61
1962-12-31,Z31121962,Mühlebach,R00082,8813.0,Definitiv,Kreis 8 (ab 1915),R01100,1962-12-31,1962-12-31,1962,82
1962-12-31,Z31121962,Langstrasse,R00042,17560.0,Definitiv,Kreis 4 (ab 1915),R00700,1962-12-31,1962-12-31,1962,42
1962-12-31,Z31121962,Leimbach,R00023,3184.0,Definitiv,Kreis 2 (ab 1893),R00200,1962-12-31,1962-12-31,1962,23
1962-12-31,Z31121962,Witikon,R00074,4474.0,Definitiv,Kreis 7 (ab 1934),R01300,1962-12-31,1962-12-31,1962,74
1962-12-31,Z31121962,Fluntern,R00071,9849.0,Definitiv,Kreis 7 (ab 1934),R01300,1962-12-31,1962-12-31,1962,71
1962-12-31,Z31121962,Seebach,R00119,18139.0,Definitiv,Kreis 11 (ab 1970),R01800,1962-12-31,1962-12-31,1962,119
1962-12-31,Z31121962,Werd,R00041,5996.0,Definitiv,Kreis 4 (ab 1915),R00700,1962-12-31,1962-12-31,1962,41
1962-12-31,Z31121962,Hard,R00044,13972.0,Definitiv,Kreis 4 (ab 1915),R00700,1962-12-31,1962-12-31,1962,44
1962-12-31,Z31121962,Gewerbeschule,R00051,12316.0,Definitiv,Kreis 5 (ab 1915),R00800,1962-12-31,1962-12-31,1962,51
1962-12-31,Z31121962,Altstetten,R00092,25442.0,Definitiv,Kreis 9 (ab 1934),R01400,1962-12-31,1962-12-31,1962,92
1961-12-31,Z31121961,Fluntern,R00071,9810.0,Definitiv,Kreis 7 (ab 1934),R01300,1961-12-31,1961-12-31,1961,71
1961-12-31,Z31121961,Hirslanden,R00073,11075.0,Definitiv,Kreis 7 (ab 1934),R01300,1961-12-31,1961-12-31,1961,73
1961-12-31,Z31121961,Witikon,R00074,4135.0,Definitiv,Kreis 7 (ab 1934),R01300,1961-12-31,1961-12-31,1961,74
1961-12-31,Z31121961,Gewerbeschule,R00051,12218.0,Definitiv,Kreis 5 (ab 1915),R00800,1961-12-31,1961-12-31,1961,51
1961-12-31,Z31121961,Lindenhof,R00013,2751.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1961-12-31,1961-12-31,1961,13
1961-12-31,Z31121961,Hard,R00044,14028.0,Definitiv,Kreis 4 (ab 1915),R00700,1961-12-31,1961-12-31,1961,44
1961-12-31,Z31121961,Unterstrass,R00061,31097.0,Definitiv,Kreis 6 (ab 1934),R01200,1961-12-31,1961-12-31,1961,61
1961-12-31,Z31121961,Wipkingen,R00102,20994.0,Definitiv,Kreis 10 (ab 1934),R01500,1961-12-31,1961-12-31,1961,102
1961-12-31,Z31121961,Friesenberg,R00033,9711.0,Definitiv,Kreis 3 (ab 1915),R00600,1961-12-31,1961-12-31,1961,33
1961-12-31,Z31121961,Alt-Wiedikon,R00031,17758.0,Definitiv,Kreis 3 (ab 1915),R00600,1961-12-31,1961-12-31,1961,31
1961-12-31,Z31121961,Langstrasse,R00042,17753.0,Definitiv,Kreis 4 (ab 1915),R00700,1961-12-31,1961-12-31,1961,42
1961-12-31,Z31121961,Werd,R00041,6077.0,Definitiv,Kreis 4 (ab 1915),R00700,1961-12-31,1961-12-31,1961,41
1961-12-31,Z31121961,Hochschulen,R00012,1970.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1961-12-31,1961-12-31,1961,12
1961-12-31,Z31121961,Albisrieden,R00091,18981.0,Definitiv,Kreis 9 (ab 1934),R01400,1961-12-31,1961-12-31,1961,91
1961-12-31,Z31121961,Enge,R00024,13761.0,Definitiv,Kreis 2 (ab 1893),R00200,1961-12-31,1961-12-31,1961,24
1961-12-31,Z31121961,Affoltern,R00111,14924.0,Definitiv,Kreis 11 (ab 1970),R01800,1961-12-31,1961-12-31,1961,111
1961-12-31,Z31121961,Seefeld,R00081,9672.0,Definitiv,Kreis 8 (ab 1915),R01100,1961-12-31,1961-12-31,1961,81
1961-12-31,Z31121961,Seebach,R00119,17673.0,Definitiv,Kreis 11 (ab 1970),R01800,1961-12-31,1961-12-31,1961,119
1961-12-31,Z31121961,Mühlebach,R00082,8783.0,Definitiv,Kreis 8 (ab 1915),R01100,1961-12-31,1961-12-31,1961,82
1961-12-31,Z31121961,Wollishofen,R00021,19789.0,Definitiv,Kreis 2 (ab 1893),R00200,1961-12-31,1961-12-31,1961,21
1961-12-31,Z31121961,Escher Wyss,R00052,2549.0,Definitiv,Kreis 5 (ab 1915),R00800,1961-12-31,1961-12-31,1961,52
1961-12-31,Z31121961,Sihlfeld,R00034,27899.0,Definitiv,Kreis 3 (ab 1915),R00600,1961-12-31,1961-12-31,1961,34
1961-12-31,Z31121961,Höngg,R00101,15473.0,Definitiv,Kreis 10 (ab 1934),R01500,1961-12-31,1961-12-31,1961,101
1961-12-31,Z31121961,Rathaus,R00011,6684.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1961-12-31,1961-12-31,1961,11
1961-12-31,Z31121961,Altstetten,R00092,25061.0,Definitiv,Kreis 9 (ab 1934),R01400,1961-12-31,1961-12-31,1961,92
1961-12-31,Z31121961,Hottingen,R00072,16016.0,Definitiv,Kreis 7 (ab 1934),R01300,1961-12-31,1961-12-31,1961,72
1961-12-31,Z31121961,City,R00014,2734.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1961-12-31,1961-12-31,1961,14
1961-12-31,Z31121961,Leimbach,R00023,3047.0,Definitiv,Kreis 2 (ab 1893),R00200,1961-12-31,1961-12-31,1961,23
1961-12-31,Z31121961,Oberstrass,R00063,14342.0,Definitiv,Kreis 6 (ab 1934),R01200,1961-12-31,1961-12-31,1961,63
1961-12-31,Z31121961,Weinegg,R00083,6934.0,Definitiv,Kreis 8 (ab 1915),R01100,1961-12-31,1961-12-31,1961,83
1961-12-31,Z31121961,Oerlikon,R00115,21675.0,Definitiv,Kreis 11 (ab 1970),R01800,1961-12-31,1961-12-31,1961,115
1960-12-31,Z31121960,Altstetten,R00092,25030.0,Definitiv,Kreis 9 (ab 1934),R01400,1960-12-31,1960-12-31,1960,92
1960-12-31,Z31121960,Wipkingen,R00102,21135.0,Definitiv,Kreis 10 (ab 1934),R01500,1960-12-31,1960-12-31,1960,102
1960-12-31,Z31121960,Hirslanden,R00073,11135.0,Definitiv,Kreis 7 (ab 1934),R01300,1960-12-31,1960-12-31,1960,73
1960-12-31,Z31121960,City,R00014,2841.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1960-12-31,1960-12-31,1960,14
1960-12-31,Z31121960,Affoltern,R00111,14623.0,Definitiv,Kreis 11 (ab 1970),R01800,1960-12-31,1960-12-31,1960,111
1960-12-31,Z31121960,Oerlikon,R00115,21727.0,Definitiv,Kreis 11 (ab 1970),R01800,1960-12-31,1960-12-31,1960,115
1960-12-31,Z31121960,Hochschulen,R00012,1986.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1960-12-31,1960-12-31,1960,12
1960-12-31,Z31121960,Seebach,R00119,17107.0,Definitiv,Kreis 11 (ab 1970),R01800,1960-12-31,1960-12-31,1960,119
1960-12-31,Z31121960,Escher Wyss,R00052,2438.0,Definitiv,Kreis 5 (ab 1915),R00800,1960-12-31,1960-12-31,1960,52
1960-12-31,Z31121960,Langstrasse,R00042,17990.0,Definitiv,Kreis 4 (ab 1915),R00700,1960-12-31,1960-12-31,1960,42
1960-12-31,Z31121960,Mühlebach,R00082,8563.0,Definitiv,Kreis 8 (ab 1915),R01100,1960-12-31,1960-12-31,1960,82
1960-12-31,Z31121960,Gewerbeschule,R00051,12297.0,Definitiv,Kreis 5 (ab 1915),R00800,1960-12-31,1960-12-31,1960,51
1960-12-31,Z31121960,Lindenhof,R00013,2785.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1960-12-31,1960-12-31,1960,13
1960-12-31,Z31121960,Unterstrass,R00061,31004.0,Definitiv,Kreis 6 (ab 1934),R01200,1960-12-31,1960-12-31,1960,61
1960-12-31,Z31121960,Alt-Wiedikon,R00031,17776.0,Definitiv,Kreis 3 (ab 1915),R00600,1960-12-31,1960-12-31,1960,31
1960-12-31,Z31121960,Hard,R00044,14260.0,Definitiv,Kreis 4 (ab 1915),R00700,1960-12-31,1960-12-31,1960,44
1960-12-31,Z31121960,Leimbach,R00023,3032.0,Definitiv,Kreis 2 (ab 1893),R00200,1960-12-31,1960-12-31,1960,23
1960-12-31,Z31121960,Oberstrass,R00063,14398.0,Definitiv,Kreis 6 (ab 1934),R01200,1960-12-31,1960-12-31,1960,63
1960-12-31,Z31121960,Höngg,R00101,14617.0,Definitiv,Kreis 10 (ab 1934),R01500,1960-12-31,1960-12-31,1960,101
1960-12-31,Z31121960,Hottingen,R00072,16129.0,Definitiv,Kreis 7 (ab 1934),R01300,1960-12-31,1960-12-31,1960,72
1960-12-31,Z31121960,Rathaus,R00011,6681.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1960-12-31,1960-12-31,1960,11
1960-12-31,Z31121960,Witikon,R00074,4103.0,Definitiv,Kreis 7 (ab 1934),R01300,1960-12-31,1960-12-31,1960,74
1960-12-31,Z31121960,Weinegg,R00083,6919.0,Definitiv,Kreis 8 (ab 1915),R01100,1960-12-31,1960-12-31,1960,83
1960-12-31,Z31121960,Enge,R00024,13908.0,Definitiv,Kreis 2 (ab 1893),R00200,1960-12-31,1960-12-31,1960,24
1960-12-31,Z31121960,Friesenberg,R00033,9684.0,Definitiv,Kreis 3 (ab 1915),R00600,1960-12-31,1960-12-31,1960,33
1960-12-31,Z31121960,Wollishofen,R00021,19684.0,Definitiv,Kreis 2 (ab 1893),R00200,1960-12-31,1960-12-31,1960,21
1960-12-31,Z31121960,Seefeld,R00081,9644.0,Definitiv,Kreis 8 (ab 1915),R01100,1960-12-31,1960-12-31,1960,81
1960-12-31,Z31121960,Werd,R00041,6209.0,Definitiv,Kreis 4 (ab 1915),R00700,1960-12-31,1960-12-31,1960,41
1960-12-31,Z31121960,Albisrieden,R00091,18163.0,Definitiv,Kreis 9 (ab 1934),R01400,1960-12-31,1960-12-31,1960,91
1960-12-31,Z31121960,Sihlfeld,R00034,28308.0,Definitiv,Kreis 3 (ab 1915),R00600,1960-12-31,1960-12-31,1960,34
1960-12-31,Z31121960,Fluntern,R00071,9737.0,Definitiv,Kreis 7 (ab 1934),R01300,1960-12-31,1960-12-31,1960,71
1959-12-31,Z31121959,Weinegg,R00083,6874.0,Definitiv,Kreis 8 (ab 1915),R01100,1959-12-31,1959-12-31,1959,83
1959-12-31,Z31121959,Höngg,R00101,14104.0,Definitiv,Kreis 10 (ab 1934),R01500,1959-12-31,1959-12-31,1959,101
1959-12-31,Z31121959,Altstetten,R00092,24467.0,Definitiv,Kreis 9 (ab 1934),R01400,1959-12-31,1959-12-31,1959,92
1959-12-31,Z31121959,Albisrieden,R00091,17780.0,Definitiv,Kreis 9 (ab 1934),R01400,1959-12-31,1959-12-31,1959,91
1959-12-31,Z31121959,Escher Wyss,R00052,2441.0,Definitiv,Kreis 5 (ab 1915),R00800,1959-12-31,1959-12-31,1959,52
1959-12-31,Z31121959,Rathaus,R00011,6771.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1959-12-31,1959-12-31,1959,11
1959-12-31,Z31121959,Hirslanden,R00073,11050.0,Definitiv,Kreis 7 (ab 1934),R01300,1959-12-31,1959-12-31,1959,73
1959-12-31,Z31121959,Hard,R00044,14367.0,Definitiv,Kreis 4 (ab 1915),R00700,1959-12-31,1959-12-31,1959,44
1959-12-31,Z31121959,Alt-Wiedikon,R00031,17697.0,Definitiv,Kreis 3 (ab 1915),R00600,1959-12-31,1959-12-31,1959,31
1959-12-31,Z31121959,Friesenberg,R00033,9320.0,Definitiv,Kreis 3 (ab 1915),R00600,1959-12-31,1959-12-31,1959,33
1959-12-31,Z31121959,Hottingen,R00072,16104.0,Definitiv,Kreis 7 (ab 1934),R01300,1959-12-31,1959-12-31,1959,72
1959-12-31,Z31121959,Enge,R00024,13871.0,Definitiv,Kreis 2 (ab 1893),R00200,1959-12-31,1959-12-31,1959,24
1959-12-31,Z31121959,Langstrasse,R00042,18096.0,Definitiv,Kreis 4 (ab 1915),R00700,1959-12-31,1959-12-31,1959,42
1959-12-31,Z31121959,Witikon,R00074,3646.0,Definitiv,Kreis 7 (ab 1934),R01300,1959-12-31,1959-12-31,1959,74
1959-12-31,Z31121959,Seebach,R00119,16437.0,Definitiv,Kreis 11 (ab 1970),R01800,1959-12-31,1959-12-31,1959,119
1959-12-31,Z31121959,Fluntern,R00071,9696.0,Definitiv,Kreis 7 (ab 1934),R01300,1959-12-31,1959-12-31,1959,71
1959-12-31,Z31121959,Gewerbeschule,R00051,12305.0,Definitiv,Kreis 5 (ab 1915),R00800,1959-12-31,1959-12-31,1959,51
1959-12-31,Z31121959,Oberstrass,R00063,14642.0,Definitiv,Kreis 6 (ab 1934),R01200,1959-12-31,1959-12-31,1959,63
1959-12-31,Z31121959,Leimbach,R00023,2964.0,Definitiv,Kreis 2 (ab 1893),R00200,1959-12-31,1959-12-31,1959,23
1959-12-31,Z31121959,Unterstrass,R00061,31249.0,Definitiv,Kreis 6 (ab 1934),R01200,1959-12-31,1959-12-31,1959,61
1959-12-31,Z31121959,Affoltern,R00111,14228.0,Definitiv,Kreis 11 (ab 1970),R01800,1959-12-31,1959-12-31,1959,111
1959-12-31,Z31121959,Wipkingen,R00102,21059.0,Definitiv,Kreis 10 (ab 1934),R01500,1959-12-31,1959-12-31,1959,102
1959-12-31,Z31121959,Sihlfeld,R00034,28508.0,Definitiv,Kreis 3 (ab 1915),R00600,1959-12-31,1959-12-31,1959,34
1959-12-31,Z31121959,Seefeld,R00081,9918.0,Definitiv,Kreis 8 (ab 1915),R01100,1959-12-31,1959-12-31,1959,81
1959-12-31,Z31121959,City,R00014,2926.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1959-12-31,1959-12-31,1959,14
1959-12-31,Z31121959,Lindenhof,R00013,2835.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1959-12-31,1959-12-31,1959,13
1959-12-31,Z31121959,Wollishofen,R00021,19735.0,Definitiv,Kreis 2 (ab 1893),R00200,1959-12-31,1959-12-31,1959,21
1959-12-31,Z31121959,Werd,R00041,6305.0,Definitiv,Kreis 4 (ab 1915),R00700,1959-12-31,1959-12-31,1959,41
1959-12-31,Z31121959,Oerlikon,R00115,21652.0,Definitiv,Kreis 11 (ab 1970),R01800,1959-12-31,1959-12-31,1959,115
1959-12-31,Z31121959,Hochschulen,R00012,2058.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1959-12-31,1959-12-31,1959,12
1959-12-31,Z31121959,Mühlebach,R00082,8615.0,Definitiv,Kreis 8 (ab 1915),R01100,1959-12-31,1959-12-31,1959,82
1958-12-31,Z31121958,Leimbach,R00023,2932.0,Definitiv,Kreis 2 (ab 1893),R00200,1958-12-31,1958-12-31,1958,23
1958-12-31,Z31121958,City,R00014,2974.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1958-12-31,1958-12-31,1958,14
1958-12-31,Z31121958,Wollishofen,R00021,19790.0,Definitiv,Kreis 2 (ab 1893),R00200,1958-12-31,1958-12-31,1958,21
1958-12-31,Z31121958,Hard,R00044,14500.0,Definitiv,Kreis 4 (ab 1915),R00700,1958-12-31,1958-12-31,1958,44
1958-12-31,Z31121958,Affoltern,R00111,13745.0,Definitiv,Kreis 11 (ab 1970),R01800,1958-12-31,1958-12-31,1958,111
1958-12-31,Z31121958,Friesenberg,R00033,8752.0,Definitiv,Kreis 3 (ab 1915),R00600,1958-12-31,1958-12-31,1958,33
1958-12-31,Z31121958,Oberstrass,R00063,14565.0,Definitiv,Kreis 6 (ab 1934),R01200,1958-12-31,1958-12-31,1958,63
1958-12-31,Z31121958,Witikon,R00074,3410.0,Definitiv,Kreis 7 (ab 1934),R01300,1958-12-31,1958-12-31,1958,74
1958-12-31,Z31121958,Lindenhof,R00013,2878.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1958-12-31,1958-12-31,1958,13
1958-12-31,Z31121958,Seebach,R00119,16126.0,Definitiv,Kreis 11 (ab 1970),R01800,1958-12-31,1958-12-31,1958,119
1958-12-31,Z31121958,Albisrieden,R00091,17641.0,Definitiv,Kreis 9 (ab 1934),R01400,1958-12-31,1958-12-31,1958,91
1958-12-31,Z31121958,Mühlebach,R00082,8834.0,Definitiv,Kreis 8 (ab 1915),R01100,1958-12-31,1958-12-31,1958,82
1958-12-31,Z31121958,Oerlikon,R00115,21788.0,Definitiv,Kreis 11 (ab 1970),R01800,1958-12-31,1958-12-31,1958,115
1958-12-31,Z31121958,Höngg,R00101,13599.0,Definitiv,Kreis 10 (ab 1934),R01500,1958-12-31,1958-12-31,1958,101
1958-12-31,Z31121958,Gewerbeschule,R00051,12429.0,Definitiv,Kreis 5 (ab 1915),R00800,1958-12-31,1958-12-31,1958,51
1958-12-31,Z31121958,Enge,R00024,14101.0,Definitiv,Kreis 2 (ab 1893),R00200,1958-12-31,1958-12-31,1958,24
1958-12-31,Z31121958,Wipkingen,R00102,21115.0,Definitiv,Kreis 10 (ab 1934),R01500,1958-12-31,1958-12-31,1958,102
1958-12-31,Z31121958,Rathaus,R00011,6893.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1958-12-31,1958-12-31,1958,11
1958-12-31,Z31121958,Hottingen,R00072,16188.0,Definitiv,Kreis 7 (ab 1934),R01300,1958-12-31,1958-12-31,1958,72
1958-12-31,Z31121958,Unterstrass,R00061,31572.0,Definitiv,Kreis 6 (ab 1934),R01200,1958-12-31,1958-12-31,1958,61
1958-12-31,Z31121958,Alt-Wiedikon,R00031,17924.0,Definitiv,Kreis 3 (ab 1915),R00600,1958-12-31,1958-12-31,1958,31
1958-12-31,Z31121958,Werd,R00041,6451.0,Definitiv,Kreis 4 (ab 1915),R00700,1958-12-31,1958-12-31,1958,41
1958-12-31,Z31121958,Hirslanden,R00073,11161.0,Definitiv,Kreis 7 (ab 1934),R01300,1958-12-31,1958-12-31,1958,73
1958-12-31,Z31121958,Langstrasse,R00042,18348.0,Definitiv,Kreis 4 (ab 1915),R00700,1958-12-31,1958-12-31,1958,42
1958-12-31,Z31121958,Hochschulen,R00012,2082.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1958-12-31,1958-12-31,1958,12
1958-12-31,Z31121958,Sihlfeld,R00034,28921.0,Definitiv,Kreis 3 (ab 1915),R00600,1958-12-31,1958-12-31,1958,34
1958-12-31,Z31121958,Altstetten,R00092,22744.0,Definitiv,Kreis 9 (ab 1934),R01400,1958-12-31,1958-12-31,1958,92
1958-12-31,Z31121958,Weinegg,R00083,6899.0,Definitiv,Kreis 8 (ab 1915),R01100,1958-12-31,1958-12-31,1958,83
1958-12-31,Z31121958,Escher Wyss,R00052,2442.0,Definitiv,Kreis 5 (ab 1915),R00800,1958-12-31,1958-12-31,1958,52
